item-name	item-description	listing-id	seller-sku	price	quantity	open-date	image-url	item-is-marketplace	product-id-type	zshop-shipping-fee	item-note	item-condition	zshop-category1	zshop-browse-path	zshop-storefront-feature	asin1	asin2	asin3	will-ship-internationally	expedited-shipping	zshop-boldface	product-id	bid-for-featured-placement	add-delete	pending-quantity	fulfillment-channel	merchant-shipping-group	status
K-Y Jelly Classic Water-Based Body Friendly Formula 4 Fl Oz. Personal Lubricant for Wetter Sex for Men, Women and Couples & Safe to Use with Latex Condoms (3 Pack)	KY Jelly personal lube is a thick gel that effortlessly glides on and stays where you want it to, quickly preparing you for intimacy. Our classic water based lube makes a great vaginal lubricant or anal lube, and works for both solo or partner play. This non-greasy, personal lubricant gel is designed to stay in place so you can focus on comfort and pleasure. KY Jelly is a pH-friendly, water based lubricant that gives you extra comfort so you can both enjoy sex. KY Jelly sex lube is compatible with latex and polyisoprene condoms. It's also a great sex toy lube. This product contains one 4 OZ bottle. KY Jelly is also available in 2 OZ and 7 OZ bottles. K-Y is the #1 Doctor recommended personal lubricant brand*. K-Y is also the #1 Brand in Lubricants & Climax Control**. We have a wide variety of sexual lubricants that can help add more spice to the bedroom. Whether you're looking for a silicone lube, water based lube, warming lube, or vaginal moisturizer, K-Y has what you need to take your sex life to the next level. Sorry, nosy neighbors! Our products are delivered in discreet packaging with no indication of parcel contents. *among vaginal lubricants & moisturizers, IQVIA, ProVoice Survey, Dec. 2023. **Nielsen POS $ L52W W/E 4.28.2023	1031AQZXJ2A	IBH-60005-3PK-FBA	17.99		2023-10-31 10:59:59 PDT		y	1			11				B005DIGB70						B005DIGB70				AMAZON_NA	Migrated Template	Inactive
Personal Lubricant, K-Y Jelly Personal Lube,Water Based Lube For Women, Men & Couples 2 Ounce (Pack of 1)		0510AG0QVN5	IBH-60006	8.45	0	2023-05-10 03:03:49 PDT		y	1			11				B005GHGLDM						B005GHGLDM			0	DEFAULT	Migrated Template	Inactive
K-Y Jelly Classic Water-Based Body Friendly Formula 2 Fl Oz. Personal Lubricant for Wetter Sex for Men, Women and Couples & Safe to Use with Latex Condoms (2 Pack)	K-Y Jelly Lube is a thick gel that effortlessly glides on and stays where you want it to, quickly preparing you for intimacy. Our classic water-based lube that can help you glide into a wetter, better experience every day. Just what the doctor recommended. Now we’re talking. Our NEW Water-based Jelly formula gives you extra comfort so you can both enjoy sex. K-Y Jelly lube is compatible with latex condoms and sex toy friendly. K-Y is the #1 Doctor recommended personal lubricant brand. This product contains one 2 FL OZ bottle. This product is also available in 4 FL OZ. Our products are delivered in discreet packaging with no indication of parcel contents.	0510AG3SFMJ	IBH-60006-2PK	10.99	0	2023-05-10 03:16:22 PDT		y	1			11				B01ASBXQ3I						B01ASBXQ3I			0	DEFAULT	Migrated Template	Inactive
K-Y Jelly Classic Water-Based Body Friendly Formula 2 Fl Oz. Personal Lubricant for Wetter Sex for Men, Women and Couples & Safe to Use with Latex Condoms (3 Pack)	K-Y Jelly Lube is a thick gel that effortlessly glides on and stays where you want it to, quickly preparing you for intimacy. Our classic water-based lube that can help you glide into a wetter, better experience every day. Just what the doctor recommended. Now we’re talking. Our NEW Water-based Jelly formula gives you extra comfort so you can both enjoy sex. K-Y Jelly lube is compatible with latex condoms and sex toy friendly. K-Y is the #1 Doctor recommended personal lubricant brand. This product contains one 2 FL OZ bottle. This product is also available in 4 FL OZ. Our products are delivered in discreet packaging with no indication of parcel contents.	0510AG2QR91	IBH-60006-3PK	13.49	0	2023-05-10 03:11:15 PDT		y	1			11				B00X8KIWFE						B00X8KIWFE			0	DEFAULT	Migrated Template	Inactive
K-Y Jelly Classic Water-Based Body Friendly Formula 2 Fl Oz. Personal Lubricant for Wetter Sex for Men, Women and Couples & Safe to Use with Latex Condoms (3 Pack)		0510AHP8DFI	IBH-60006-3PK-FBA	11.99		2023-05-10 15:39:20 PDT		y	1			11				B00X8KIWFE						B00X8KIWFE				AMAZON_NA	Migrated Template	Inactive
K-Y Liquid Personal Lubricant 4.5 oz (Quantity of 4)		0128F7W26MD	IBH-60007-4PK-FBA	44		2025-01-28 14:04:29 PST		y	1			11				B00757BU96						B00757BU96				AMAZON_NA	Migrated Template	Inactive
K-Y Liquid Classic Water-Based Body Friendly Formula 4.5 Fl Oz Personal Lubricant for Wetter Sex for Men, Women and Couples & Safe to Use with Latex Condoms (5 Pack)	K-Y liquid is our NEW BODY FRIENDLY formula water-based lube. Designed to help enhance pleasure by giving you the confidence only comfort can provide. Sink into satisfaction with a liquid formula that provides extra comfort during your most intimate moments. Comfort you can count on. Our new body friendly formula provides longer* lasting pleasure that complements your natural lubrication (*in comparison to no lubricant during intercourse). This gentle formula is not made with sulphates, hormones, parabens, artificial colorants and fragrances. Helps enhance pleasure for both of you as well as being compatible with latex condoms. K-Y is the #1 Doctor recommended personal lubricant brand. This product contains one 4.5 FL OZ bottle. This product is also available in 2.4 FL OZ. Our products are delivered in discreet packaging with no indication of parcel contents.	1031AR9K12K	IBH-60007-5PK-FBA	54.99		2023-10-31 11:20:52 PDT		y	1			11				B074JH1MGX						B074JH1MGX				AMAZON_NA	Migrated Template	Inactive
K-Y Liquid Classic Water-Based Body Friendly Formula 4.5 Fl Oz Personal Lubricant for Wetter Sex for Men, Women and Couples & Safe to Use with Latex Condoms		0201FF5QTAZ	IBH-60007-FBA	13.8		2025-02-01 14:51:13 PST		y	1			11				B00MJ5A8JM						B00MJ5A8JM				AMAZON_NA	Migrated Template	Inactive
K-Y Ultragel Premium Water-Based Body Friendly Formula 1.5 Fl Oz. Personal Lubricant for Wetter Sex for Men, Women and Couples & Safe to Use with Latex Condoms (2 Pack)		1031AQT5NYB	IBH-60008-2PK-FBA	16.59		2023-10-31 11:27:17 PDT		y	1			11				B00T5JTSXW						B00T5JTSXW				AMAZON_NA	Migrated Template	Inactive
K-Y Liquid Classic Water-Based Body Friendly Formula 2.4 Fl Oz Personal Lubricant for Wetter Sex for Men, Women and Couples & Safe to Use with Latex Condoms	K-Y liquid is our NEW BODY FRIENDLY formula water-based lube. Designed to help enhance pleasure by giving you the confidence only comfort can provide. Sink into satisfaction with a liquid formula that provides extra comfort during your most intimate moments. Comfort you can count on. Our new body friendly formula provides longer* lasting pleasure that complements your natural lubrication (*in comparison to no lubricant during intercourse). This gentle formula is not made with sulphates, hormones, parabens, artificial colorants and fragrances. Helps enhance pleasure for both of you as well as being compatible with latex condoms. K-Y is the #1 Doctor recommended personal lubricant brand. This product contains one 2.4 FL OZ bottle. This product is also available in 4.5 FL OZ. Our products are delivered in discreet packaging with no indication of parcel contents.	0510AGEZGYO	IBH-60009	11.69	0	2023-05-10 05:24:02 PDT		y	1			11				B001FOV900						B001FOV900			0	DEFAULT	Migrated Template	Inactive
K-Y Liquid Classic Water-Based Body Friendly Formula 2.4 Fl Oz Personal Lubricant for Wetter Sex for Men, Women and Couples & Safe to Use with Latex Condoms (2 Pack)	K-Y liquid is our NEW BODY FRIENDLY formula water-based lube. Designed to help enhance pleasure by giving you the confidence only comfort can provide. Sink into satisfaction with a liquid formula that provides extra comfort during your most intimate moments. Comfort you can count on. Our new body friendly formula provides longer* lasting pleasure that complements your natural lubrication (*in comparison to no lubricant during intercourse). This gentle formula is not made with sulphates, hormones, parabens, artificial colorants and fragrances. Helps enhance pleasure for both of you as well as being compatible with latex condoms. K-Y is the #1 Doctor recommended personal lubricant brand. This product contains one 2.4 FL OZ bottle. This product is also available in 4.5 FL OZ. Our products are delivered in discreet packaging with no indication of parcel contents.	0510AGKXM27	IBH-60009-2PK	17.49	0	2023-05-10 05:11:44 PDT		y	1			11				B01LMO8PXG						B01LMO8PXG			0	DEFAULT	Migrated Template	Inactive
K-Y Warming Liquid Glycerin Based Formula 2.4 Fl Oz. Sensorial Personal Lubricant for Men, Women and Couples & Safe to Use with Latex Condoms (2 Pack)	K-Y Warming Liquid Lube is designed to add heat to the bedroom that you’ll never want to cool. It helps make sex more spontaneous and fun so you can take things to the next level. Help turn up the pleasure temperature with a warming, sensorial lubricant. It’s getting hot in here. Now we’re talking. Our Glycerin Based liquid gel formula helps give you a gentle warming sensation as well as being compatible with Latex Condoms. K-Y is the #1 Doctor recommended personal lubricant brand*. This product contains one 2.5 FL OZ bottle. This product is also available in 1 FL OZ. Our products are delivered in discreet packaging with no indication of parcel contents *among vaginal lubricants & moisturizers, IQVIA, ProVoice Survey, Feb. 2022	0510AHPPJHW	IBH-60010-2PK-FBA	16.99		2023-05-10 16:46:45 PDT		y	1			11				B005K2O2IO						B005K2O2IO				AMAZON_NA	Migrated Template	Inactive
Durex Tropical Flavored Latex Condoms-12 Count	Durex Tropical Condoms are multi-colored with several exciting flavors for added excitement between you and your partner. These multi-colored condoms come with several exciting flavors such as apple, orange, strawberry or banana. Durex Tropical are ultra fine lubricated natural rubber latex condoms. Close fit, slightly smaller than our standard girth, designed for a close and comfortable fit, with a nominal width of 53mm. FSA (Flexible Spending Account) and HSA (Health Savings Account) eligible. Durex is the world's #1 condom brand* trusted over 80 years. Each Durex condom for men is 100 percent electronically tested for strength, flexibility and reliability. Our products are delivered in discreet packaging with no indication of parcel contents. For maximum benefit, carefully follow the condom instructions on the inner side of this package. It helps provide protection against pregnancy, HIV/AIDS and other sexually transmitted infections (STIs). *Based on global Nielsen unit sales data through August 2022	0517A2IL5L7	IBH-60015-FBA	11.49		2023-05-17 14:20:31 PDT		y	1			11				B0745YLRPG						B0745YLRPG				AMAZON_NA	Migrated Template	Inactive
Durex Extra Sensitive Lubricated Ultra Thin Premium Condoms, Regular Fit, 12 Count		0526AS84UU9	IBH-60018	11.19	0	2023-05-26 00:11:21 PDT		y	1			11				B008N3EWIM						B008N3EWIM			0	DEFAULT	Migrated Template	Inactive
Durex Condom Extra Sensitive Natural Latex Condoms, 24 Count - Ultra Fine & Extra Lubricated, Regular Fit, FSA HSA Eligible		0929AFLVCZ7	IBH-60019-FBA	14.79		2023-09-29 14:02:01 PDT		y	1			11				B00M86WV2O						B00M86WV2O				AMAZON_NA	Migrated Template	Inactive
Durex Soothing Massage & Play 2 in 1, Massage Gel and Personal Lubricant, Intimate Soothing Lube Gel, Soothing Touch with Aloe Vera, Water-Based, 6.76 oz. (Pack of 3)	Who needs a drawer full of different sexual lubricants? Designed to make your intimate encounters more comfortable, smooth, and oh-so-memorable, this versatile massage gel, vaginal lube, and anal lube is here to help turn up the heat in the bedroom (or wherever your fantasies take you)! Whether you're embarking on an exciting adventure with a partner or indulging in some solo escapades, our water based lube is your ticket to a smooth ride. Durex personal lube with soothing aloe vera is good for all over body massage, as well as use in intimate areas. The smooth texture ensures that friction becomes a distant memory, letting you enjoy only the heat of the moment. Looking to rekindle the flame with your partner? This water based lubricant is your ultimate wingmate. Compatible with sex toys and natural rubber latex & polyisoprene condoms, this personal lubricant for sex keeps the excitement flowing smoothly. Say goodbye to icky stains - our water based personal lubricant formula is non-sticky and non-staining, so you're free to have fun without the mess. It's also made with high quality ingredients with no parabens, artificial fragrances or artificial colorants. Experience smooth pleasure & soothing lubrication with this sexual lubricant from Durex. This product is not a contraceptive and does not contain spermicide. Always read and follow package instructions and warnings.	0404BEY3SKQ	IBH-60021-3PK-FBA	31.99		2024-04-04 14:25:36 PDT		y	1			11				B00K6LENFG						B00K6LENFG				AMAZON_NA	Migrated Template	Inactive
K-Y Yours+Mine Adult Toy Friendly 3 Fl Oz. Personal Lubricant for Couples, Men, Women, Pleasure Enhancer, Vaginal Moisturizer, Arousal Stimulant	Are you ready to take your intimacy to thrilling new heights? Ignite the passion with KY Yours + Mine Couples lube for sex - the ultimate tool to spice up the bedroom for couples. Unleash your desires & experience a sensational journey with our couples sex lube. "Mine" water based lube for women provides a thrilling, tingling sensation for her. "Yours" glycerin-based lube for men provides an invigorating, warming sensation for him. When combined, these exciting personal lubricants create a sizzling chemistry that will leave you both craving more. Want to add even more excitement? KY Yours + Mine is a great couples sex toy lube, ensuring endless possibilities for pleasure. Take the passion with you wherever you go! Our compact, 1.5 fl oz travel lube bottles are perfect for on-the-go excitement, so you're always prepared for adventure. Whether it's your honeymoon or a quick weekend getaway, KY sexual lubricants are the travel accessories you don't want to forget. KY is the #1 Brand in Lubricants & Climax Control* & the #1 Doctor Recommended Personal Lubricant Brand**. KY Yours + Mine water based lubricant for her & warming lube for him - your new favorite additions to your collection of sex stuff. Rest easy knowing that KY Yours + Mine couples sexual lubricant will arrive in discreet, plain packaging — your spicy secret is safe with us. *Nielsen POS $ L52W W/E 4.28.2023. **among vaginal lubricants & moisturizers, IQVIA, ProVoice Survey, Dec. 2023	0204BDDPYNR	IBH-60026	18.79	0	2024-02-03 17:39:35 PST		y	1			11				B014GK9AU0						B014GK9AU0			0	DEFAULT	Migrated Template	Inactive
